149.8,887.0,156.0,544.4,671.9,106.0,798.0,598.6,29.0,748.3,410.9,87.0,639.2,368.4,212.0,844.5,384.5,472.0,828.5,394.0,971.0,353.4,405.5,936.0,338.1,506.4,183.0,366.7,552.9,170.0,407.4,581.6,103.0,603.1,880.0,11.0,589.5,786.4,30.0,739.4,778.6,34.0,809.1,692.7,331.0,981.8,475.0,436.0,687.3,422.6,326.0,832.4,402.7,180.0,888.3,308.2,153.0,961.6,283.5,274.0,666.7,295.3,428.0,785.4,149.3,1034.0,811.6,738.7,373.0,741.6,766.3,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1179.9,15.4,158.0,628.7,439.7,247.0,688.1,428.4,101.0,747.4,750.6,26.0,666.2,434.3,171.0,542.2,466.9,167.0,475.9,529.1,281.0,374.4,460.8,271.0,354.4,448.4,259.0,525.4,640.7,178.0,628.5,687.3,281.0,831.4,671.7,260.0,959.8,658.5,21.0,862.15,483.85,411.0,813.5,465.6,601.0,977.3,526.6,490.0,537.2,470.8,200.0,500.6,464.6,267.0,648.2,428.3,293.0,661.3,460.4,268.0,609.7,482.2,94.0,677.8,653.5,277.0,899.5,665.2,142.0,1179.0,721.4,214.0,1035.8,714.9,56.0,900.8,717.1,405.0,828.0,755.3,191.0,407.0,699.8,128.0,365.7,513.8,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1147.7,932.2,180.0,815.1,801.8,95.0,723.5,908.3,56.0,627.7,342.6,344.0,651.0,406.7,95.0,787.7,426.3,237.0,523.5,263.1,214.0,439.2,237.7,246.0,385.6,252.1,212.0,509.3,326.7,381.0,639.4,330.8,206.0,674.0,387.8,110.0,677.0,439.8,962.0,779.1,413.0,100.0,868.6,387.8,219.0,764.0,287.4,174.0,693.9,252.8,430.0,611.7,360.6,1117.0,595.6,797.6,294.0,626.4,750.5,459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
132.5,885.0,156.0,493.9,681.2,128.0,449.2,290.3,229.0,422.5,311.0,227.0,660.4,291.4,295.0,517.7,297.9,220.0,470.0,301.8,567.0,436.9,343.6,201.0,764.7,571.5,544.0,742.9,576.9,209.0,710.6,498.4,169.0,515.3,306.4,238.0,465.7,299.3,232.0,411.2,220.7,272.0,438.8,292.0,233.0,447.3,290.1,175.0,416.9,307.6,261.0,706.9,468.4,415.0,807.7,568.9,309.0,727.4,556.6,346.0,707.3,263.4,308.0,675.2,263.1,326.0,627.4,262.9,191.0,493.5,515.6,421.0,624.5,648.0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
1151.5,893.2,82.0,634.1,460.2,153.0,606.7,382.0,251.0,565.0,358.7,911.0,533.5,473.0,218.0,480.9,500.2,611.0,556.2,597.7,269.0,628.7,623.8,242.0,662.2,641.0,243.0,651.6,647.6,163.0,732.5,805.3,73.0,717.2,662.5,191.0,695.3,617.9,179.0,728.4,445.3,126.0,807.3,378.1,253.0,734.0,359.3,294.0,680.9,352.0,236.0,588.1,352.8,186.0,476.9,360.6,226.0,532.2,378.5,227.0,595.4,400.5,447.0,612.3,441.3,405.0,627.4,478.8,324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
159.3,889.9,195.0,616.1,583.8,51.0,636.9,555.2,51.0,605.2,430.8,211.0,570.2,436.4,329.0,550.9,446.0,354.0,619.4,449.2,66.0,689.6,457.0,558.0,666.9,457.9,197.0,624.3,513.9,340.0,611.5,570.3,195.0,615.5,608.2,217.0,845.9,627.7,526.0,860.8,654.1,279.0,816.5,703.8,322.0,847.9,756.3,230.0,923.3,876.4,33.0,937.8,1142.2,18.0,606.3,782.1,154.0,525.3,777.5,278.0,498.0,554.0,230.0,527.6,389.9,149.0,561.4,324.5,217.0,578.7,273.0,238.0,606.4,257.5,262.0,769.6,246.6,167.0,887.3,230.3,332.0,924.1,228.0,272.0,944.2,322.0,171.0,827.1,380.4,179.0,738.5,442.9,290.0,697.8,439.3,196.0,579.5,464.8,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
165.9,38.0,138.0,609.9,333.8,93.0,600.0,422.2,55.0,721.1,699.6,15.0,686.5,603.2,129.0,659.6,599.9,183.0,631.7,485.7,177.0,612.3,435.5,168.0,532.0,439.9,412.0,559.6,427.2,393.0,694.3,425.2,374.0,700.9,390.7,212.0,657.4,392.9,153.0,558.6,406.2,519.0,489.3,423.8,97.0,418.7,552.5,147.0,475.6,632.4,46.0,564.6,545.9,124.0,637.3,702.6,231.0,642.6,682.0,130.0,639.6,666.8,210.0,718.1,750.2,323.0,833.8,763.7,306.0,862.3,543.6,107.0,858.0,500.1,235.0,844.8,534.6,621.0,776.3,180.2,209.0,746.4,186.8,385.0,450.4,234.8,484.0,455.3,308.4,136.0,597.8,384.9,223.0,629.8,424.1,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
152.2,45.9,164.0,433.5,178.0,117.0,582.6,330.0,201.0,824.8,577.1,78.0,690.3,358.2,193.0,588.2,359.9,42.0,581.2,459.1,396.0,690.1,442.8,474.0,614.4,420.2,447.0,752.8,528.5,601.0,824.7,619.6,245.0,683.9,427.9,65.0,675.4,512.2,53.0,706.8,624.8,199.0,607.9,428.5,454.0,800.0,595.2,314.0,907.2,725.9,34.0,935.3,716.1,203.0,675.3,446.1,828.0,730.2,574.0,806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
135.9,64.1,172.0,519.2,367.4,169.0,606.6,536.7,28.0,425.7,679.8,146.0,725.1,370.0,322.0,868.7,414.1,178.0,753.3,390.9,248.0,727.7,354.4,210.0,760.6,352.3,278.0,723.4,359.8,467.0,753.2,356.0,204.0,767.9,366.7,72.0,741.2,395.4,156.0,755.9,363.6,689.0,453.8,627.2,132.0,402.2,704.2,98.0,442.0,708.5,450.0,417.4,703.2,615.0,416.0,665.0,436.0,715.0,678.3,239.0,510.6,690.5,76.0,406.6,671.0,168.0,780.5,356.9,198.0,850.9,308.5,171.0,909.0,307.5,357.0,928.2,313.9,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
628.8,652.7,163.0,573.1,642.5,227.0,600.6,386.2,161.0,630.0,258.3,234.0,649.9,210.9,515.0,454.8,216.3,392.0,431.0,231.2,279.0,428.1,535.8,244.0,478.2,650.0,85.0,772.2,697.5,151.0,856.4,479.4,180.0,944.4,456.8,251.0,963.1,466.3,456.0,790.2,425.0,194.0,661.5,474.9,313.0,719.0,563.9,197.0,786.1,512.7,180.0,774.1,392.9,351.0,773.2,356.9,287.0,633.1,343.4,298.0,587.1,411.8,205.0,534.6,695.9,189.0,466.7,720.1,262.0,801.6,743.4,377.0,597.7,597.0,195.0,598.2,343.8,123.0,708.4,267.4,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1111.7,1031.6,152.0,723.4,665.3,179.0,654.7,564.2,166.0,607.3,503.0,250.0,592.6,487.6,536.0,643.2,521.1,126.0,691.9,579.2,155.0,684.2,517.5,63.0,581.3,462.4,189.0,538.4,454.3,800.0,728.0,475.3,241.0,728.9,597.7,117.0,655.5,550.2,464.0,653.9,664.4,290.0,852.4,738.8,242.0,680.4,767.9,192.0,615.1,791.7,888.0,915.8,907.5,180.0,900.6,716.3,34.0,887.0,423.8,148.0,898.0,331.2,204.0,723.2,328.6,251.0,804.0,255.9,217.0,726.9,257.7,208.0,571.8,184.3,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1176.2,39.9,159.0,656.6,354.6,226.0,737.7,611.0,130.0,702.0,485.5,453.0,698.0,464.8,126.0,600.8,474.5,409.0,671.9,537.9,471.0,839.1,582.2,303.0,715.3,346.9,518.0,806.0,302.6,146.0,823.7,260.9,592.0,842.6,295.3,276.0,785.7,654.7,246.0,690.5,665.1,194.0,609.7,601.6,246.0,557.5,661.2,169.0,514.4,552.2,158.0,580.7,469.0,280.0,652.8,531.9,353.0,818.2,568.2,105.0,922.5,594.0,430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1156.9,914.8,125.0,580.8,384.7,163.0,544.5,370.5,418.0,573.4,375.8,653.0,547.4,379.5,261.0,668.9,498.9,123.0,745.5,1166.6,51.0,676.7,689.5,26.0,616.1,418.9,203.0,581.0,351.8,188.0,675.0,363.1,383.0,694.0,343.6,123.0,579.9,340.3,337.0,598.7,409.8,320.0,366.0,642.3,321.0,539.1,559.9,119.0,535.5,400.2,182.0,688.8,386.1,195.0,755.5,393.7,418.0,687.7,425.8,472.0,723.0,418.1,162.0,871.2,332.2,211.0,932.6,316.9,430.0,463.1,408.2,35.0,508.4,640.3,319.0,573.6,671.9,269.0,551.7,413.6,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
683.3,652.0,39.0,598.86,484.2,1141.0,723.6,480.5,207.0,760.4,480.6,149.0,724.2,525.7,205.0,690.7,583.3,199.0,523.9,631.6,318.0,673.9,662.9,189.0,714.7,740.7,36.0,533.79,660.2,1115.0,672.0,374.8,186.0,633.5,296.6,536.0,695.4,216.7,193.0,933.38,395.7,1460.0,720.0,462.8,297.0,890.7,704.8,178.0,768.4,672.6,235.0,701.7,648.6,166.0,656.2,486.4,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1165.6,879.5,127.0,789.1,634.0,69.0,635.6,580.2,93.0,571.0,508.4,204.0,589.8,435.6,165.0,686.4,411.6,273.0,721.4,411.6,337.0,860.0,429.4,214.0,919.0,428.7,199.0,942.3,434.8,379.0,683.8,432.9,261.0,652.4,357.8,38.0,716.8,308.1,456.0,687.5,677.1,46.0,637.1,517.6,431.0,661.0,579.6,381.0,507.4,750.3,150.0,383.2,764.6,216.0,353.5,769.1,173.0,323.1,704.4,400.0,332.4,657.2,137.0,309.6,356.6,158.0,338.7,341.3,151.0,670.6,315.0,244.0,928.8,196.6,516.0,969.6,741.0,317.0,885.8,727.1,99.0,777.4,699.0,362.0,600.4,589.6,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
152.1,906.6,271.0,591.2,583.0,172.0,463.5,421.5,190.0,642.8,479.5,494.0,508.2,455.7,227.0,640.1,514.1,238.0,534.0,599.0,250.0,601.0,500.4,152.0,487.2,443.8,227.0,815.9,436.9,152.0,868.6,444.8,279.0,1064.4,705.9,114.0,642.8,486.0,173.0,482.5,458.7,139.0,497.1,492.1,105.0,499.3,578.5,306.0,726.4,456.6,269.0,855.1,417.4,186.0,621.6,236.9,144.0,616.6,195.3,188.0,454.4,389.7,111.0,471.8,463.5,470.0,473.1,446.3,222.0,523.9,589.9,197.0,524.1,627.2,135.0,599.6,652.8,101.0,757.5,647.9,235.0,895.3,559.7,345.0,873.7,436.0,190.0,873.4,406.4,105.0,900.4,419.7,167.0,644.6,267.2,163.0,598.6,206.5,374.0,548.3,389.1,215.0,1274.5,1040.1,152.0,1293.1,1000.8,50.0,0,0,0,0,0,3,2
1126.5,93.7,106.0,828.4,248.9,126.0,640.9,431.8,247.0,595.9,451.8,127.0,772.3,352.5,183.0,750.5,325.2,373.0,688.9,459.9,354.0,856.7,646.7,233.0,742.2,311.9,212.0,781.5,314.5,352.0,561.1,256.9,253.0,441.9,243.7,274.0,425.2,222.4,557.0,354.7,521.4,203.0,443.6,528.0,172.0,748.2,392.3,144.0,757.0,333.2,238.0,782.2,326.7,287.0,698.3,384.1,142.0,553.8,470.2,217.0,697.9,432.9,138.0,748.2,317.2,393.0,682.0,496.1,294.0,588.1,501.6,210.0,597.5,581.3,171.0,689.6,625.6,184.0,416.2,743.4,207.0,445.3,738.5,75.0,777.9,334.5,501.0,861.3,493.8,230.0,821.2,352.4,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
579.4,316.6,174.0,668.7,428.2,214.0,707.0,473.1,135.0,700.9,450.5,148.0,436.6,471.0,316.0,432.2,272.8,226.0,481.5,271.2,731.0,789.6,370.8,207.0,828.6,648.9,198.0,771.3,678.6,150.0,711.3,744.8,87.0,556.7,760.8,188.0,597.6,730.5,174.0,564.0,718.1,231.0,542.1,687.0,212.0,554.3,615.9,129.0,824.6,632.2,192.0,872.0,632.9,198.0,895.3,607.0,312.0,849.6,466.3,159.0,796.9,456.1,140.0,792.4,428.1,85.0,705.4,439.3,336.0,434.0,454.7,323.0,504.4,804.4,329.0,334.1,779.7,155.0,772.1,573.4,144.0,841.9,506.2,244.0,864.4,402.2,222.0,896.3,477.4,155.0,910.0,358.3,218.0,790.9,385.9,302.0,778.7,564.8,223.0,801.5,643.6,214.0,0,0,0,0,0,0,0,0,0,0,0,3,2
95.0,55.6,194.0,492.2,407.7,149.0,677.5,534.2,151.0,688.4,500.9,79.0,376.1,423.3,246.0,783.7,604.5,315.0,833.4,604.7,269.0,812.8,687.1,164.0,775.0,725.6,341.0,377.6,399.8,127.0,347.1,417.5,522.0,362.3,499.6,246.0,664.1,553.6,296.0,714.7,545.9,150.0,777.8,283.1,415.0,807.9,253.5,213.0,765.1,210.0,178.0,538.1,227.8,260.0,560.4,250.2,234.0,661.2,273.8,164.0,768.1,777.6,173.0,794.0,724.8,320.0,798.3,720.9,345.0,913.2,621.7,263.0,916.3,591.6,471.0,879.0,731.4,280.0,410.6,616.2,299.0,393.0,405.8,153.0,372.5,393.4,132.0,668.4,523.6,277.0,712.8,519.5,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
1132.5,934.6,2.0,701.1,513.8,221.0,616.7,554.2,259.0,422.9,410.8,128.0,634.3,688.5,207.0,687.1,708.0,173.0,700.0,409.2,232.0,629.8,419.2,332.0,515.4,448.8,135.0,336.3,449.2,180.0,322.9,419.8,222.0,381.6,536.2,155.0,395.6,571.7,280.0,858.3,411.6,165.0,817.4,418.3,275.0,702.0,406.1,255.0,666.8,430.7,123.0,680.4,598.6,198.0,675.4,734.3,296.0,672.5,661.4,201.0,813.4,584.8,269.0,824.8,545.8,309.0,884.5,502.8,137.0,917.5,533.1,336.0,963.8,429.8,482.0,964.0,412.0,335.0,825.4,427.6,375.0,361.3,435.6,178.0,345.0,472.5,191.0,393.8,591.0,430.0,358.7,647.3,362.0,362.7,647.6,250.0,347.8,578.8,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1126.4,932.0,19.0,827.2,639.7,110.0,596.4,433.8,175.0,567.1,421.1,169.0,645.0,506.1,174.0,665.0,512.1,107.0,493.2,352.5,214.0,409.9,222.0,217.0,362.9,223.1,337.0,679.2,479.2,262.0,658.0,533.4,206.0,720.7,528.6,231.0,820.6,594.6,188.0,861.5,625.3,99.0,554.4,429.3,421.0,542.4,415.2,341.0,507.1,350.9,461.0,540.7,411.6,161.0,526.9,384.7,425.0,590.3,448.8,125.0,586.2,473.2,29.0,627.5,512.7,267.0,666.4,518.5,1175.0,609.1,623.7,165.0,951.4,560.7,184.0,952.0,513.7,107.0,861.6,610.6,185.0,866.8,657.9,76.0,643.1,584.3,258.0,540.8,427.9,359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
96.4,53.1,154.0,540.1,302.7,166.0,674.7,528.3,167.0,725.3,544.6,153.0,801.1,574.7,132.0,731.6,198.7,172.0,741.4,244.3,541.0,490.8,387.2,164.0,423.4,429.0,136.0,398.0,544.5,194.0,399.2,571.4,284.0,544.7,590.4,670.0,698.6,524.4,167.0,742.0,461.8,302.0,774.4,539.5,296.0,890.4,648.3,290.0,831.1,611.4,176.0,878.9,716.1,180.0,878.3,737.9,169.0,682.8,528.0,122.0,715.5,535.3,157.0,899.4,420.2,536.0,967.3,616.5,318.0,742.2,712.8,42.0,548.5,669.1,206.0,555.7,640.1,102.0,345.1,567.0,192.0,317.2,575.8,192.0,403.1,560.4,637.0,337.8,576.2,244.0,393.2,413.2,577.0,441.2,359.5,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1115.7,17.6,145.0,616.7,410.3,318.0,572.2,388.1,263.0,548.3,382.6,305.0,650.5,384.2,283.0,605.7,484.4,288.0,511.3,511.1,168.0,581.8,504.5,145.0,570.5,387.5,317.0,519.2,529.3,438.0,570.3,510.8,212.0,508.8,526.6,439.0,502.8,557.3,41.0,470.6,532.4,364.0,496.8,512.8,105.0,543.5,383.4,489.0,628.2,377.1,243.0,576.2,382.0,176.0,628.3,358.8,658.0,705.6,774.9,123.0,699.0,726.5,136.0,640.0,716.9,207.0,860.9,764.9,345.0,880.9,787.9,218.0,941.1,815.8,69.0,714.0,706.9,209.0,641.8,725.8,166.0,629.7,705.3,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
97.2,49.3,128.0,561.6,346.3,164.0,656.9,446.0,166.0,656.0,556.7,318.0,628.1,562.9,76.0,678.4,326.5,284.0,716.0,320.9,75.0,652.4,568.9,286.0,637.7,526.7,319.0,813.0,527.0,162.0,721.7,344.4,337.0,622.4,410.4,147.0,657.4,521.4,213.0,730.2,355.8,96.0,708.5,237.6,368.0,727.9,354.3,136.0,708.7,436.4,180.0,674.1,544.2,152.0,908.5,597.2,167.0,845.8,284.5,223.0,785.2,282.7,509.0,808.2,312.4,146.0,714.0,684.1,275.0,670.0,572.2,456.0,623.9,623.2,286.0,572.1,465.9,183.0,616.7,484.6,354.0,436.9,311.1,238.0,384.9,227.9,216.0,350.3,420.8,200.0,431.3,401.9,164.0,368.3,398.6,679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
128.2,949.7,176.0,515.0,651.4,134.0,592.0,363.2,156.0,629.7,311.3,141.0,708.4,340.3,299.0,645.3,271.5,579.0,692.4,584.0,133.0,639.5,647.2,98.0,489.8,734.5,135.0,440.3,746.8,128.0,559.8,501.9,250.0,622.2,537.2,194.0,455.2,740.8,326.0,678.7,580.5,327.0,594.5,656.5,207.0,595.9,581.0,167.0,671.0,637.0,177.0,600.4,464.5,211.0,602.9,397.4,265.0,577.6,412.6,147.0,584.8,351.0,204.0,616.6,361.5,205.0,547.5,492.8,212.0,691.1,408.6,116.0,697.3,357.3,179.0,725.9,346.8,185.0,863.8,385.6,211.0,678.0,307.5,349.0,773.3,211.3,95.0,433.6,216.9,284.0,380.7,518.2,195.0,458.7,559.7,434.0,577.8,352.9,9.0,463.6,497.1,330.0,657.8,356.1,114.0,0,0,0,0,0,0,0,0,4,2
